Citys,ymd,Weather,highTemp,lowTemp
['桦川2018年12月份天气情况'],2018年12月31日,多云/晴,-10℃,-17℃
['桦南2018年11月份天气情况'],2018年11月01日,晴/多云,12℃,0℃
['桦南2018年11月份天气情况'],2018年11月02日,晴/晴,15℃,2℃
['桦南2018年11月份天气情况'],2018年11月03日,多云/雨夹雪,15℃,-1℃
['桦南2018年11月份天气情况'],2018年11月04日,多云/晴,3℃,-9℃
['桦南2018年11月份天气情况'],2018年11月05日,晴/晴,2℃,-10℃
['桦南2018年11月份天气情况'],2018年11月06日,晴/晴,6℃,-8℃
['桦南2018年11月份天气情况'],2018年11月07日,多云/多云,7℃,-4℃
['桦南2018年11月份天气情况'],2018年11月08日,多云/雨夹雪,8℃,0℃
['桦南2018年11月份天气情况'],2018年11月09日,雨夹雪/中雪,2℃,-2℃
['桦南2018年11月份天气情况'],2018年11月10日,雨夹雪/多云,1℃,-6℃
['桦南2018年11月份天气情况'],2018年11月11日,阴/多云,1℃,-8℃
['桦南2018年11月份天气情况'],2018年11月12日,多云/多云,1℃,-8℃
['桦南2018年11月份天气情况'],2018年11月13日,雨夹雪/多云,2℃,-8℃
['桦南2018年11月份天气情况'],2018年11月14日,多云/多云,4℃,-6℃
['桦南2018年11月份天气情况'],2018年11月15日,小雪/多云,2℃,-10℃
['桦南2018年11月份天气情况'],2018年11月16日,晴/晴,-5℃,-13℃
['桦南2018年11月份天气情况'],2018年11月17日,晴/多云,0℃,-13℃
['桦南2018年11月份天气情况'],2018年11月18日,多云/多云,0℃,-10℃
['桦南2018年11月份天气情况'],2018年11月19日,多云/多云,-4℃,-16℃
['桦南2018年11月份天气情况'],2018年11月20日,多云/晴,-4℃,-18℃
['桦南2018年11月份天气情况'],2018年11月21日,多云/多云,-6℃,-16℃
['桦南2018年11月份天气情况'],2018年11月22日,多云/晴,-10℃,-21℃
['桦南2018年11月份天气情况'],2018年11月23日,晴/多云,-7℃,-14℃
['桦南2018年11月份天气情况'],2018年11月24日,晴/多云,0℃,-14℃
['桦南2018年11月份天气情况'],2018年11月25日,晴/晴,1℃,-8℃
['桦南2018年11月份天气情况'],2018年11月26日,多云/多云,6℃,-6℃
['桦南2018年11月份天气情况'],2018年11月27日,多云/多云,-1℃,-12℃
['桦南2018年11月份天气情况'],2018年11月28日,多云/多云,-6℃,-17℃
['桦南2018年11月份天气情况'],2018年11月29日,多云/多云,-9℃,-20℃
['桦南2018年11月份天气情况'],2018年11月30日,小雪/多云,-7℃,-15℃
['桦南2018年12月份天气情况'],2018年12月01日,多云/多云,-6℃,-11℃
['桦南2018年12月份天气情况'],2018年12月02日,多云/多云,5℃,-3℃
['桦南2018年12月份天气情况'],2018年12月03日,多云/多云,5℃,-14℃
['桦南2018年12月份天气情况'],2018年12月04日,晴/晴,-7℃,-20℃
['桦南2018年12月份天气情况'],2018年12月05日,多云/多云,-12℃,-22℃
['桦南2018年12月份天气情况'],2018年12月06日,多云/多云,-12℃,-23℃
['桦南2018年12月份天气情况'],2018年12月07日,晴/晴,-14℃,-22℃
['桦南2018年12月份天气情况'],2018年12月08日,多云/晴,-16℃,-19℃
['桦南2018年12月份天气情况'],2018年12月09日,多云/多云,-13℃,-20℃
['桦南2018年12月份天气情况'],2018年12月10日,阴/阴,-12℃,-21℃
['桦南2018年12月份天气情况'],2018年12月11日,多云/多云,-12℃,-21℃
['桦南2018年12月份天气情况'],2018年12月12日,多云/阴,-11℃,-20℃
['桦南2018年12月份天气情况'],2018年12月13日,多云/多云,-12℃,-19℃
['桦南2018年12月份天气情况'],2018年12月14日,多云/多云,-9℃,-17℃
['桦南2018年12月份天气情况'],2018年12月15日,多云/多云,-4℃,-13℃
['桦南2018年12月份天气情况'],2018年12月16日,多云/阴,-6℃,-15℃
['桦南2018年12月份天气情况'],2018年12月17日,多云/多云,-5℃,-16℃
['桦南2018年12月份天气情况'],2018年12月18日,多云/多云,-8℃,-12℃
['桦南2018年12月份天气情况'],2018年12月19日,晴/多云,-5℃,-13℃
['桦南2018年12月份天气情况'],2018年12月20日,多云/晴,-4℃,-14℃
['桦南2018年12月份天气情况'],2018年12月21日,小雪/多云,-3℃,-12℃
['桦南2018年12月份天气情况'],2018年12月22日,多云/多云,-2℃,-14℃
['桦南2018年12月份天气情况'],2018年12月23日,晴/多云,-11℃,-17℃
['桦南2018年12月份天气情况'],2018年12月24日,多云/多云,-7℃,-18℃
['桦南2018年12月份天气情况'],2018年12月25日,多云/多云,-7℃,-21℃
['桦南2018年12月份天气情况'],2018年12月26日,多云/多云,-16℃,-20℃
['桦南2018年12月份天气情况'],2018年12月27日,多云/多云,-16℃,-22℃
['桦南2018年12月份天气情况'],2018年12月28日,多云/多云,-16℃,-21℃
['桦南2018年12月份天气情况'],2018年12月29日,多云/多云,-15℃,-19℃
['桦南2018年12月份天气情况'],2018年12月30日,晴/多云,-11℃,-18℃
['桦南2018年12月份天气情况'],2018年12月31日,多云/晴,-11℃,-17℃
['鸡东2018年11月份天气情况'],2018年11月01日,晴/晴,11℃,-1℃
['鸡东2018年11月份天气情况'],2018年11月02日,晴/晴,15℃,2℃
['鸡东2018年11月份天气情况'],2018年11月03日,多云/雨夹雪,15℃,2℃
['鸡东2018年11月份天气情况'],2018年11月04日,雨夹雪/雨夹雪,4℃,-6℃
['鸡东2018年11月份天气情况'],2018年11月05日,晴/多云,4℃,-6℃
['鸡东2018年11月份天气情况'],2018年11月06日,晴/多云,5℃,-7℃
['鸡东2018年11月份天气情况'],2018年11月07日,多云/多云,6℃,-5℃
['鸡东2018年11月份天气情况'],2018年11月08日,多云/中雨,7℃,-1℃
['鸡东2018年11月份天气情况'],2018年11月09日,雨夹雪/雨夹雪,4℃,-2℃
['鸡东2018年11月份天气情况'],2018年11月10日,多云/多云,2℃,-5℃
['鸡东2018年11月份天气情况'],2018年11月11日,多云/多云,3℃,-6℃
['鸡东2018年11月份天气情况'],2018年11月12日,多云/多云,3℃,-5℃
['鸡东2018年11月份天气情况'],2018年11月13日,多云/多云,4℃,-6℃
['鸡东2018年11月份天气情况'],2018年11月14日,晴/多云,5℃,-7℃
['鸡东2018年11月份天气情况'],2018年11月15日,雨夹雪/雨夹雪,3℃,-5℃
['鸡东2018年11月份天气情况'],2018年11月16日,多云/多云,-3℃,-10℃
['鸡东2018年11月份天气情况'],2018年11月17日,多云/多云,-4℃,-12℃
['鸡东2018年11月份天气情况'],2018年11月18日,晴/晴,-1℃,-10℃
['鸡东2018年11月份天气情况'],2018年11月19日,多云/多云,-1℃,-12℃
['鸡东2018年11月份天气情况'],2018年11月20日,多云/晴,-2℃,-15℃
['鸡东2018年11月份天气情况'],2018年11月21日,多云/多云,-5℃,-12℃
['鸡东2018年11月份天气情况'],2018年11月22日,多云/晴,-6℃,-16℃
['鸡东2018年11月份天气情况'],2018年11月23日,多云/多云,-6℃,-12℃
['鸡东2018年11月份天气情况'],2018年11月24日,多云/多云,1℃,-8℃
['鸡东2018年11月份天气情况'],2018年11月25日,多云/多云,1℃,-8℃
['鸡东2018年11月份天气情况'],2018年11月26日,多云/阵雪,7℃,-3℃
['鸡东2018年11月份天气情况'],2018年11月27日,多云/多云,0℃,-12℃
['鸡东2018年11月份天气情况'],2018年11月28日,多云/多云,-5℃,-15℃
['鸡东2018年11月份天气情况'],2018年11月29日,多云/多云,-8℃,-17℃
['鸡东2018年11月份天气情况'],2018年11月30日,阵雪/多云,-7℃,-13℃
['鸡东2018年12月份天气情况'],2018年12月01日,多云/多云,-5℃,-11℃
['鸡东2018年12月份天气情况'],2018年12月02日,多云/雨夹雪,5℃,-6℃
['鸡东2018年12月份天气情况'],2018年12月03日,雨夹雪/多云,6℃,-8℃
['鸡东2018年12月份天气情况'],2018年12月04日,多云/多云,-4℃,-18℃
['鸡东2018年12月份天气情况'],2018年12月05日,多云/多云,-10℃,-16℃
['鸡东2018年12月份天气情况'],2018年12月06日,多云/多云,-10℃,-22℃
['鸡东2018年12月份天气情况'],2018年12月07日,多云/多云,-16℃,-23℃
['鸡东2018年12月份天气情况'],2018年12月08日,多云/多云,-14℃,-20℃
['鸡东2018年12月份天气情况'],2018年12月09日,晴/晴,-13℃,-18℃
['鸡东2018年12月份天气情况'],2018年12月10日,多云/多云,-10℃,-18℃
['鸡东2018年12月份天气情况'],2018年12月11日,晴/晴,-10℃,-19℃
['鸡东2018年12月份天气情况'],2018年12月12日,多云/多云,-11℃,-18℃
['鸡东2018年12月份天气情况'],2018年12月13日,多云/多云,-10℃,-18℃
['鸡东2018年12月份天气情况'],2018年12月14日,多云/多云,-10℃,-17℃
['鸡东2018年12月份天气情况'],2018年12月15日,多云/多云,-5℃,-13℃
['鸡东2018年12月份天气情况'],2018年12月16日,多云/多云,-1℃,-11℃
['鸡东2018年12月份天气情况'],2018年12月17日,多云/多云,-5℃,-14℃
['鸡东2018年12月份天气情况'],2018年12月18日,多云/多云,-6℃,-11℃
['鸡东2018年12月份天气情况'],2018年12月19日,多云/多云,-4℃,-13℃
['鸡东2018年12月份天气情况'],2018年12月20日,多云/多云,-4℃,-12℃
['鸡东2018年12月份天气情况'],2018年12月21日,小雪/多云,-1℃,-11℃
['鸡东2018年12月份天气情况'],2018年12月22日,多云/多云,-2℃,-12℃
['鸡东2018年12月份天气情况'],2018年12月23日,多云/多云,-7℃,-15℃
['鸡东2018年12月份天气情况'],2018年12月24日,多云/多云,-8℃,-15℃
['鸡东2018年12月份天气情况'],2018年12月25日,多云/多云,-4℃,-21℃
['鸡东2018年12月份天气情况'],2018年12月26日,多云/阴,-16℃,-21℃
['鸡东2018年12月份天气情况'],2018年12月27日,多云/阴,-16℃,-21℃
['鸡东2018年12月份天气情况'],2018年12月28日,多云/多云,-15℃,-20℃
['鸡东2018年12月份天气情况'],2018年12月29日,多云/多云,-15℃,-19℃
['鸡东2018年12月份天气情况'],2018年12月30日,多云/阴,-12℃,-17℃
['鸡东2018年12月份天气情况'],2018年12月31日,多云/多云,-11℃,-18℃
['鸡西2018年11月份天气情况'],2018年11月01日,晴/晴,11℃,-1℃
['鸡西2018年11月份天气情况'],2018年11月02日,晴/晴,14℃,2℃
['鸡西2018年11月份天气情况'],2018年11月03日,多云/雨夹雪,15℃,2℃
['鸡西2018年11月份天气情况'],2018年11月04日,雨夹雪/雨夹雪,4℃,-6℃
['鸡西2018年11月份天气情况'],2018年11月05日,晴/多云,4℃,-6℃
['鸡西2018年11月份天气情况'],2018年11月06日,晴/多云,5℃,-7℃
['鸡西2018年11月份天气情况'],2018年11月07日,多云/多云,6℃,-5℃
['鸡西2018年11月份天气情况'],2018年11月08日,多云/中雨,7℃,-1℃
['鸡西2018年11月份天气情况'],2018年11月09日,雨夹雪/雨夹雪,5℃,-2℃
['鸡西2018年11月份天气情况'],2018年11月10日,雨夹雪/多云,2℃,-5℃
['鸡西2018年11月份天气情况'],2018年11月11日,多云/多云,3℃,-6℃
['鸡西2018年11月份天气情况'],2018年11月12日,多云/多云,3℃,-5℃
['鸡西2018年11月份天气情况'],2018年11月13日,多云/多云,4℃,-5℃
['鸡西2018年11月份天气情况'],2018年11月14日,晴/多云,5℃,-6℃
['鸡西2018年11月份天气情况'],2018年11月15日,雨夹雪/雨夹雪,3℃,-5℃
['鸡西2018年11月份天气情况'],2018年11月16日,多云/多云,-2℃,-10℃
['鸡西2018年11月份天气情况'],2018年11月17日,多云/多云,-3℃,-12℃
['鸡西2018年11月份天气情况'],2018年11月18日,晴/晴,-1℃,-10℃
['鸡西2018年11月份天气情况'],2018年11月19日,多云/多云,-1℃,-12℃
['鸡西2018年11月份天气情况'],2018年11月20日,多云/晴,-2℃,-13℃
['鸡西2018年11月份天气情况'],2018年11月21日,多云/多云,-5℃,-13℃
['鸡西2018年11月份天气情况'],2018年11月22日,多云/晴,-6℃,-16℃
['鸡西2018年11月份天气情况'],2018年11月23日,多云/多云,-6℃,-12℃
['鸡西2018年11月份天气情况'],2018年11月24日,多云/多云,1℃,-8℃
['鸡西2018年11月份天气情况'],2018年11月25日,多云/多云,1℃,-8℃
['鸡西2018年11月份天气情况'],2018年11月26日,多云/阵雪,7℃,-2℃
['鸡西2018年11月份天气情况'],2018年11月27日,多云/多云,0℃,-12℃
['鸡西2018年11月份天气情况'],2018年11月28日,多云/多云,-5℃,-15℃
['鸡西2018年11月份天气情况'],2018年11月29日,多云/多云,-8℃,-17℃
['鸡西2018年11月份天气情况'],2018年11月30日,阵雪/多云,-7℃,-12℃
['鸡西2018年12月份天气情况'],2018年12月01日,多云/多云,-5℃,-11℃
['鸡西2018年12月份天气情况'],2018年12月02日,多云/雨夹雪,5℃,-2℃
['鸡西2018年12月份天气情况'],2018年12月03日,雨夹雪/多云,6℃,-8℃
['鸡西2018年12月份天气情况'],2018年12月04日,多云/多云,-4℃,-17℃
['鸡西2018年12月份天气情况'],2018年12月05日,多云/多云,-10℃,-16℃
['鸡西2018年12月份天气情况'],2018年12月06日,多云/多云,-10℃,-22℃
['鸡西2018年12月份天气情况'],2018年12月07日,多云/多云,-16℃,-23℃
['鸡西2018年12月份天气情况'],2018年12月08日,多云/多云,-14℃,-20℃
['鸡西2018年12月份天气情况'],2018年12月09日,晴/晴,-13℃,-19℃
['鸡西2018年12月份天气情况'],2018年12月10日,多云/多云,-10℃,-18℃
['鸡西2018年12月份天气情况'],2018年12月11日,晴/晴,-10℃,-19℃
['鸡西2018年12月份天气情况'],2018年12月12日,多云/多云,-11℃,-18℃
['鸡西2018年12月份天气情况'],2018年12月13日,多云/多云,-10℃,-19℃
['鸡西2018年12月份天气情况'],2018年12月14日,多云/多云,-10℃,-17℃
['鸡西2018年12月份天气情况'],2018年12月15日,多云/多云,-5℃,-13℃
['鸡西2018年12月份天气情况'],2018年12月16日,多云/多云,-1℃,-12℃
['鸡西2018年12月份天气情况'],2018年12月17日,多云/多云,-5℃,-13℃
['鸡西2018年12月份天气情况'],2018年12月18日,多云/多云,-6℃,-11℃
['鸡西2018年12月份天气情况'],2018年12月19日,多云/多云,-4℃,-14℃
['鸡西2018年12月份天气情况'],2018年12月20日,多云/多云,-4℃,-12℃
['鸡西2018年12月份天气情况'],2018年12月21日,小雪/多云,-2℃,-9℃
['鸡西2018年12月份天气情况'],2018年12月22日,多云/多云,-2℃,-12℃
['鸡西2018年12月份天气情况'],2018年12月23日,多云/多云,-7℃,-15℃
['鸡西2018年12月份天气情况'],2018年12月24日,多云/多云,-8℃,-15℃
['鸡西2018年12月份天气情况'],2018年12月25日,多云/多云,-4℃,-21℃
['鸡西2018年12月份天气情况'],2018年12月26日,多云/阴,-16℃,-21℃
['鸡西2018年12月份天气情况'],2018年12月27日,多云/阴,-16℃,-21℃
['鸡西2018年12月份天气情况'],2018年12月28日,多云/多云,-14℃,-20℃
['鸡西2018年12月份天气情况'],2018年12月29日,多云/多云,-15℃,-19℃
['鸡西2018年12月份天气情况'],2018年12月30日,多云/阴,-12℃,-17℃
['鸡西2018年12月份天气情况'],2018年12月31日,多云/多云,-11℃,-18℃
['集贤2018年11月份天气情况'],2018年11月01日,晴/晴,12℃,1℃
['集贤2018年11月份天气情况'],2018年11月02日,晴/晴,15℃,4℃
['集贤2018年11月份天气情况'],2018年11月03日,多云/雨夹雪,16℃,0℃
['集贤2018年11月份天气情况'],2018年11月04日,多云/晴,3℃,-5℃
['集贤2018年11月份天气情况'],2018年11月05日,晴/晴,3℃,-6℃
['集贤2018年11月份天气情况'],2018年11月06日,多云/晴,5℃,-7℃
['集贤2018年11月份天气情况'],2018年11月07日,晴/多云,6℃,-2℃
['集贤2018年11月份天气情况'],2018年11月08日,多云/小雨,8℃,0℃
['集贤2018年11月份天气情况'],2018年11月09日,雨夹雪/大雪,1℃,-1℃
['集贤2018年11月份天气情况'],2018年11月10日,中雪/多云,3℃,-2℃
['集贤2018年11月份天气情况'],2018年11月11日,多云/多云,3℃,-5℃
['集贤2018年11月份天气情况'],2018年11月12日,多云/多云,2℃,-4℃
['集贤2018年11月份天气情况'],2018年11月13日,阴/多云,2℃,-4℃
['集贤2018年11月份天气情况'],2018年11月14日,多云/多云,5℃,-4℃
['集贤2018年11月份天气情况'],2018年11月15日,雨夹雪/多云,0℃,-7℃
['集贤2018年11月份天气情况'],2018年11月16日,多云/晴,-4℃,-9℃
['集贤2018年11月份天气情况'],2018年11月17日,多云/晴,0℃,-9℃
['集贤2018年11月份天气情况'],2018年11月18日,晴/多云,-2℃,-10℃
['集贤2018年11月份天气情况'],2018年11月19日,晴/晴,-2℃,-12℃
['集贤2018年11月份天气情况'],2018年11月20日,多云/晴,-2℃,-16℃
